resolution_time,name,configuration
2,angular,Gitter
4402,angular,Gitter
NA,angular,Gitter
3966,angular,Gitter
20,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
545,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
34,angular,Gitter
1446,appium,Gitter
9,appium,Gitter
9,appium,Gitter
4221,appium,Gitter
57,appium,Gitter
NA,appium,Gitter
11561,appium,Gitter
251,appium,Gitter
2458,appium,Gitter
11561,appium,Gitter
670,appium,Gitter
441,appium,Gitter
10540,appium,Gitter
26158,appium,Gitter
43966,appium,Gitter
6,appium,Gitter
800,appium,Gitter
1996,appium,Gitter
124,appium,Gitter
217,appium,Gitter
383,appium,Gitter
383,appium,Gitter
15,appium,Gitter
80,appium,Gitter
2,appium,Gitter
72,appium,Gitter
31416,appium,Gitter
84,appium,Gitter
6831,appium,Gitter
4526,appium,Gitter
18659,appium,Gitter
30789,appium,Gitter
43966,appium,Gitter
908,appium,Gitter
178,appium,Gitter
29,appium,Gitter
4680,appium,Gitter
984,appium,Gitter
158,appium,Gitter
261,appium,Gitter
1,appium,Gitter
20311,appium,Gitter
65,appium,Gitter
17491,appium,Gitter
2192,appium,Gitter
2100,appium,Gitter
20669,appium,Gitter
14617,appium,Gitter
483,appium,Gitter
6462,appium,Gitter
2091,appium,Gitter
6462,appium,Gitter
483,appium,Gitter
24052,appium,Gitter
6149,appium,Gitter
5768,appium,Gitter
6098,appium,Gitter
190,appium,Gitter
190,appium,Gitter
1684,appium,Gitter
145,appium,Gitter
9439,appium,Gitter
145,appium,Gitter
145,appium,Gitter
2399,appium,Gitter
1114,appium,Gitter
15,appium,Gitter
1684,appium,Gitter
0,appium,Gitter
2399,appium,Gitter
361,appium,Gitter
179,appium,Gitter
1,appium,Gitter
3371,appium,Gitter
420,appium,Gitter
0,appium,Gitter
2512,appium,Gitter
1905,appium,Gitter
104,appium,Gitter
15999,appium,Gitter
3720,appium,Gitter
934,appium,Gitter
4221,appium,Gitter
2866,appium,Gitter
2866,appium,Gitter
2091,appium,Gitter
26,appium,Gitter
367,appium,Gitter
420,appium,Gitter
589,appium,Gitter
18,appium,Gitter
22315,appium,Gitter
20669,appium,Gitter
1684,appium,Gitter
27,appium,Gitter
22315,appium,Gitter
1,appium,Gitter
269,appium,Gitter
18,appium,Gitter
8161,appium,Gitter
99,appium,Gitter
28,appium,Gitter
71,appium,Gitter
71,appium,Gitter
1,appium,Gitter
1,appium,Gitter
2,appium,Gitter
269,appium,Gitter
45,appium,Gitter
44,appium,Gitter
31,appium,Gitter
9439,appium,Gitter
9439,appium,Gitter
14911,appium,Gitter
7104,appium,Gitter
4169,appium,Gitter
165,appium,Gitter
163,appium,Gitter
316,appium,Gitter
4510,appium,Gitter
223,appium,Gitter
NA,appium,Gitter
8,appium,Gitter
843,appium,Gitter
843,appium,Gitter
6557,appium,Gitter
6149,appium,Gitter
12,appium,Gitter
14354,appium,Gitter
0,appium,Gitter
141,appium,Gitter
70,appium,Gitter
NA,appium,Gitter
1465,appium,Gitter
36,appium,Gitter
598,appium,Gitter
826,aws,Gitter
3272,aws,Gitter
31910,aws,Gitter
21,aws,Gitter
167,aws,Gitter
399,aws,Gitter
399,aws,Gitter
1696,aws,Gitter
3,aws,Gitter
NA,aws,Gitter
NA,aws,Gitter
29573,aws,Gitter
12895,aws,Gitter
329,aws,Gitter
6913,aws,Gitter
7348,aws,Gitter
NA,aws,Gitter
NA,aws,Gitter
9,aws,Gitter
1,bootstrap,Gitter
9362,bootstrap,Gitter
1,bootstrap,Gitter
60,bootstrap,Gitter
7325,bootstrap,Gitter
1904,bootstrap,Gitter
0,bootstrap,Gitter
869,bootstrap,Gitter
83,bootstrap,Gitter
489,bootstrap,Gitter
2287,bootstrap,Gitter
5,bootstrap,Gitter
355,corefx,Gitter
7934,corefx,Gitter
8148,corefx,Gitter
2535,corefx,Gitter
128,corefx,Gitter
17584,corefx,Gitter
8030,corefx,Gitter
12,corefx,Gitter
NA,corefx,Gitter
1043,corefx,Gitter
11767,corefx,Gitter
80,corefx,Gitter
17776,corefx,Gitter
1482,corefx,Gitter
2653,corefx,Gitter
134,corefx,Gitter
17584,corefx,Gitter
1456,corefx,Gitter
15860,corefx,Gitter
34,corefx,Gitter
1746,corefx,Gitter
925,corefx,Gitter
840,corefx,Gitter
1002,corefx,Gitter
NA,corefx,Gitter
11691,corefx,Gitter
15098,corefx,Gitter
2089,corefx,Gitter
2089,corefx,Gitter
5,corefx,Gitter
599,corefx,Gitter
292,corefx,Gitter
2108,corefx,Gitter
NA,corefx,Gitter
1513,corefx,Gitter
854,corefx,Gitter
6216,corefx,Gitter
2658,corefx,Gitter
1323,corefx,Gitter
9468,corefx,Gitter
186,corefx,Gitter
68,corefx,Gitter
8831,corefx,Gitter
7976,corefx,Gitter
13494,corefx,Gitter
18249,corefx,Gitter
4256,corefx,Gitter
22094,corefx,Gitter
65,corefx,Gitter
4275,corefx,Gitter
1690,corefx,Gitter
6055,corefx,Gitter
27,corefx,Gitter
1059,corefx,Gitter
5,corefx,Gitter
NA,corefx,Gitter
4366,corefx,Gitter
2134,corefx,Gitter
599,corefx,Gitter
5043,corefx,Gitter
2,corefx,Gitter
2134,corefx,Gitter
14598,corefx,Gitter
162,corefx,Gitter
10154,corefx,Gitter
841,corefx,Gitter
421,corefx,Gitter
421,corefx,Gitter
15,corefx,Gitter
15,corefx,Gitter
4204,corefx,Gitter
NA,corefx,Gitter
208,corefx,Gitter
NA,corefx,Gitter
21284,corefx,Gitter
214,corefx,Gitter
NA,corefx,Gitter
430,corefx,Gitter
123,corefx,Gitter
4033,corefx,Gitter
1317,corefx,Gitter
142,corefx,Gitter
NA,corefx,Gitter
22094,corefx,Gitter
NA,corefx,Gitter
15,corefx,Gitter
1027,corefx,Gitter
4,corefx,Gitter
NA,corefx,Gitter
NA,corefx,Gitter
17160,corefx,Gitter
NA,corefx,Gitter
1109,corefx,Gitter
28382,corefx,Gitter
6032,corefx,Gitter
120,corefx,Gitter
2594,corefx,Gitter
435,corefx,Gitter
NA,corefx,Gitter
2284,corefx,Gitter
3,corefx,Gitter
NA,corefx,Gitter
14588,corefx,Gitter
50,corefx,Gitter
NA,corefx,Gitter
201,corefx,Gitter
NA,corefx,Gitter
1024,corefx,Gitter
NA,corefx,Gitter
19,corefx,Gitter
27,corefx,Gitter
4748,corefx,Gitter
50,corefx,Gitter
483,corefx,Gitter
215,corefx,Gitter
2009,corefx,Gitter
221,corefx,Gitter
26,corefx,Gitter
NA,corefx,Gitter
5319,corefx,Gitter
NA,corefx,Gitter
49,corefx,Gitter
NA,corefx,Gitter
3,corefx,Gitter
9,corefx,Gitter
381,corefx,Gitter
1286,corefx,Gitter
NA,corefx,Gitter
NA,corefx,Gitter
28382,corefx,Gitter
4,corefx,Gitter
383,corefx,Gitter
383,corefx,Gitter
7199,corefx,Gitter
9575,corefx,Gitter
4870,corefx,Gitter
485,corefx,Gitter
NA,corefx,Gitter
816,corefx,Gitter
2735,corefx,Gitter
3428,corefx,Gitter
NA,corefx,Gitter
171,corefx,Gitter
181,corefx,Gitter
1739,corefx,Gitter
NA,corefx,Gitter
NA,corefx,Gitter
468,corefx,Gitter
1240,corefx,Gitter
1423,corefx,Gitter
1423,corefx,Gitter
9,corefx,Gitter
408,corefx,Gitter
NA,corefx,Gitter
NA,corefx,Gitter
23,corefx,Gitter
NA,corefx,Gitter
NA,corefx,Gitter
912,corefx,Gitter
20850,corefx,Gitter
NA,corefx,Gitter
3668,corefx,Gitter
NA,corefx,Gitter
461,corefx,Gitter
1469,corefx,Gitter
3,corefx,Gitter
NA,corefx,Gitter
2616,corefx,Gitter
2815,corefx,Gitter
5026,corefx,Gitter
215,corefx,Gitter
NA,corefx,Gitter
3334,corefx,Gitter
27,corefx,Gitter
1,corefx,Gitter
108,corefx,Gitter
25,corefx,Gitter
5,corefx,Gitter
4,corefx,Gitter
11362,corefx,Gitter
191,corefx,Gitter
13021,corefx,Gitter
49,corefx,Gitter
1,corefx,Gitter
NA,corefx,Gitter
429,corefx,Gitter
15,corefx,Gitter
NA,corefx,Gitter
178,corefx,Gitter
NA,corefx,Gitter
NA,corefx,Gitter
2016,corefx,Gitter
4366,corefx,Gitter
2506,corefx,Gitter
3,corefx,Gitter
NA,corefx,Gitter
NA,corefx,Gitter
3392,corefx,Gitter
NA,corefx,Gitter
242,corefx,Gitter
NA,corefx,Gitter
313,corefx,Gitter
318,corefx,Gitter
21,corefx,Gitter
215,corefx,Gitter
1756,corefx,Gitter
83,corefx,Gitter
NA,corefx,Gitter
20,corefx,Gitter
13,corefx,Gitter
3311,corefx,Gitter
2452,corefx,Gitter
NA,corefx,Gitter
9,deeplearning4j,Gitter
571,deeplearning4j,Gitter
96,deeplearning4j,Gitter
3,deeplearning4j,Gitter
1,deeplearning4j,Gitter
2,deeplearning4j,Gitter
362,deeplearning4j,Gitter
51,deeplearning4j,Gitter
1,deeplearning4j,Gitter
11,deeplearning4j,Gitter
17,deeplearning4j,Gitter
13,deeplearning4j,Gitter
362,deeplearning4j,Gitter
242,deeplearning4j,Gitter
6,deeplearning4j,Gitter
0,deeplearning4j,Gitter
50,deeplearning4j,Gitter
63,deeplearning4j,Gitter
138,deeplearning4j,Gitter
0,deeplearning4j,Gitter
81,deeplearning4j,Gitter
6,deeplearning4j,Gitter
7935,deeplearning4j,Gitter
51,deeplearning4j,Gitter
18,deeplearning4j,Gitter
18,deeplearning4j,Gitter
51,deeplearning4j,Gitter
51,deeplearning4j,Gitter
0,deeplearning4j,Gitter
353,deeplearning4j,Gitter
65,deeplearning4j,Gitter
2,deeplearning4j,Gitter
1256,deeplearning4j,Gitter
1256,deeplearning4j,Gitter
1256,deeplearning4j,Gitter
866,deeplearning4j,Gitter
17,deeplearning4j,Gitter
1256,deeplearning4j,Gitter
13,deeplearning4j,Gitter
1256,deeplearning4j,Gitter
120,deeplearning4j,Gitter
85,deeplearning4j,Gitter
30,deeplearning4j,Gitter
6719,deeplearning4j,Gitter
2,deeplearning4j,Gitter
22984,deeplearning4j,Gitter
22984,deeplearning4j,Gitter
22984,deeplearning4j,Gitter
22984,deeplearning4j,Gitter
22984,deeplearning4j,Gitter
0,deeplearning4j,Gitter
112,deeplearning4j,Gitter
112,deeplearning4j,Gitter
242,deeplearning4j,Gitter
112,deeplearning4j,Gitter
3,deeplearning4j,Gitter
457,deeplearning4j,Gitter
40,deeplearning4j,Gitter
428,deeplearning4j,Gitter
306,deeplearning4j,Gitter
788,deeplearning4j,Gitter
788,deeplearning4j,Gitter
215,deeplearning4j,Gitter
0,deeplearning4j,Gitter
4890,deeplearning4j,Gitter
157,deeplearning4j,Gitter
215,deeplearning4j,Gitter
5294,deeplearning4j,Gitter
8753,deeplearning4j,Gitter
422,deeplearning4j,Gitter
3023,deeplearning4j,Gitter
3023,deeplearning4j,Gitter
17,deeplearning4j,Gitter
163,deeplearning4j,Gitter
137,deeplearning4j,Gitter
2,deeplearning4j,Gitter
1340,deeplearning4j,Gitter
185,deeplearning4j,Gitter
3,deeplearning4j,Gitter
0,deeplearning4j,Gitter
10432,deeplearning4j,Gitter
256,deeplearning4j,Gitter
2,deeplearning4j,Gitter
2,deeplearning4j,Gitter
742,deeplearning4j,Gitter
0,deeplearning4j,Gitter
1,deeplearning4j,Gitter
175,deeplearning4j,Gitter
742,deeplearning4j,Gitter
1,deeplearning4j,Gitter
5656,deeplearning4j,Gitter
45,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
1367,deeplearning4j,Gitter
232,deeplearning4j,Gitter
1727,deeplearning4j,Gitter
1367,deeplearning4j,Gitter
1367,deeplearning4j,Gitter
9097,deeplearning4j,Gitter
30,deeplearning4j,Gitter
7834,deeplearning4j,Gitter
20,deeplearning4j,Gitter
8847,deeplearning4j,Gitter
6347,deeplearning4j,Gitter
6263,deeplearning4j,Gitter
1297,deeplearning4j,Gitter
1286,deeplearning4j,Gitter
1286,deeplearning4j,Gitter
1286,deeplearning4j,Gitter
866,deeplearning4j,Gitter
984,deeplearning4j,Gitter
1297,deeplearning4j,Gitter
1343,deeplearning4j,Gitter
1297,deeplearning4j,Gitter
471,deeplearning4j,Gitter
11694,deeplearning4j,Gitter
279,deeplearning4j,Gitter
1727,deeplearning4j,Gitter
1124,deeplearning4j,Gitter
3,deeplearning4j,Gitter
6659,deeplearning4j,Gitter
471,deeplearning4j,Gitter
10,deeplearning4j,Gitter
7417,deeplearning4j,Gitter
687,deeplearning4j,Gitter
26,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
1,deeplearning4j,Gitter
895,deeplearning4j,Gitter
5656,deeplearning4j,Gitter
0,deeplearning4j,Gitter
10824,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
0,deeplearning4j,Gitter
23,deeplearning4j,Gitter
50,deeplearning4j,Gitter
0,deeplearning4j,Gitter
7516,deeplearning4j,Gitter
748,deeplearning4j,Gitter
5656,deeplearning4j,Gitter
4957,deeplearning4j,Gitter
159,deeplearning4j,Gitter
571,deeplearning4j,Gitter
4587,deeplearning4j,Gitter
4587,deeplearning4j,Gitter
666,deeplearning4j,Gitter
429,deeplearning4j,Gitter
429,deeplearning4j,Gitter
1,deeplearning4j,Gitter
16,deeplearning4j,Gitter
4631,deeplearning4j,Gitter
218,deeplearning4j,Gitter
218,deeplearning4j,Gitter
16668,deeplearning4j,Gitter
92,deeplearning4j,Gitter
92,deeplearning4j,Gitter
159,deeplearning4j,Gitter
4,deeplearning4j,Gitter
4,deeplearning4j,Gitter
49,deeplearning4j,Gitter
6,deeplearning4j,Gitter
40,deeplearning4j,Gitter
38,deeplearning4j,Gitter
0,deeplearning4j,Gitter
15,deeplearning4j,Gitter
3946,deeplearning4j,Gitter
123,deeplearning4j,Gitter
376,deeplearning4j,Gitter
0,deeplearning4j,Gitter
0,deeplearning4j,Gitter
0,deeplearning4j,Gitter
0,deeplearning4j,Gitter
0,deeplearning4j,Gitter
0,deeplearning4j,Gitter
11,deeplearning4j,Gitter
0,deeplearning4j,Gitter
1,deeplearning4j,Gitter
0,deeplearning4j,Gitter
48,deeplearning4j,Gitter
7665,deeplearning4j,Gitter
295,deeplearning4j,Gitter
510,deeplearning4j,Gitter
510,deeplearning4j,Gitter
510,deeplearning4j,Gitter
510,deeplearning4j,Gitter
510,deeplearning4j,Gitter
510,deeplearning4j,Gitter
510,deeplearning4j,Gitter
6,deeplearning4j,Gitter
510,deeplearning4j,Gitter
510,deeplearning4j,Gitter
2,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
3027,deeplearning4j,Gitter
510,deeplearning4j,Gitter
5501,deeplearning4j,Gitter
221,deeplearning4j,Gitter
510,deeplearning4j,Gitter
510,deeplearning4j,Gitter
510,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
510,deeplearning4j,Gitter
510,deeplearning4j,Gitter
461,deeplearning4j,Gitter
5656,deeplearning4j,Gitter
5656,deeplearning4j,Gitter
510,deeplearning4j,Gitter
510,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
510,deeplearning4j,Gitter
510,deeplearning4j,Gitter
510,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
510,deeplearning4j,Gitter
2903,deeplearning4j,Gitter
510,deeplearning4j,Gitter
2899,deeplearning4j,Gitter
74,deeplearning4j,Gitter
510,deeplearning4j,Gitter
2903,deeplearning4j,Gitter
12,deeplearning4j,Gitter
21,deeplearning4j,Gitter
21,deeplearning4j,Gitter
5,deeplearning4j,Gitter
74,deeplearning4j,Gitter
3,deeplearning4j,Gitter
1,deeplearning4j,Gitter
9,deeplearning4j,Gitter
104,deeplearning4j,Gitter
4628,deeplearning4j,Gitter
4588,deeplearning4j,Gitter
402,deeplearning4j,Gitter
5656,deeplearning4j,Gitter
555,deeplearning4j,Gitter
2,deeplearning4j,Gitter
17008,deeplearning4j,Gitter
4946,deeplearning4j,Gitter
243,deeplearning4j,Gitter
11194,deeplearning4j,Gitter
2152,deeplearning4j,Gitter
13,deeplearning4j,Gitter
32,deeplearning4j,Gitter
4061,deeplearning4j,Gitter
7844,deeplearning4j,Gitter
278,deeplearning4j,Gitter
5656,deeplearning4j,Gitter
139,deeplearning4j,Gitter
237,deeplearning4j,Gitter
693,deeplearning4j,Gitter
4222,deeplearning4j,Gitter
4222,deeplearning4j,Gitter
237,deeplearning4j,Gitter
45,deeplearning4j,Gitter
45,deeplearning4j,Gitter
45,deeplearning4j,Gitter
45,deeplearning4j,Gitter
34,deeplearning4j,Gitter
376,deeplearning4j,Gitter
5656,deeplearning4j,Gitter
5656,deeplearning4j,Gitter
2940,deeplearning4j,Gitter
3217,deeplearning4j,Gitter
816,deeplearning4j,Gitter
25,deeplearning4j,Gitter
13259,deeplearning4j,Gitter
18,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
2735,deeplearning4j,Gitter
1283,deeplearning4j,Gitter
2735,deeplearning4j,Gitter
122,deeplearning4j,Gitter
51,deeplearning4j,Gitter
39,deeplearning4j,Gitter
51,deeplearning4j,Gitter
40,deeplearning4j,Gitter
12941,deeplearning4j,Gitter
2585,deeplearning4j,Gitter
373,deeplearning4j,Gitter
368,deeplearning4j,Gitter
373,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
37,deeplearning4j,Gitter
230,deeplearning4j,Gitter
39,deeplearning4j,Gitter
980,deeplearning4j,Gitter
12838,deeplearning4j,Gitter
0,deeplearning4j,Gitter
4,deeplearning4j,Gitter
93,deeplearning4j,Gitter
2251,deeplearning4j,Gitter
13456,deeplearning4j,Gitter
16,deeplearning4j,Gitter
3,deeplearning4j,Gitter
3,deeplearning4j,Gitter
368,deeplearning4j,Gitter
9,deeplearning4j,Gitter
2076,deeplearning4j,Gitter
12469,deeplearning4j,Gitter
425,deeplearning4j,Gitter
425,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
85,deeplearning4j,Gitter
864,deeplearning4j,Gitter
18,deeplearning4j,Gitter
7,deeplearning4j,Gitter
7,deeplearning4j,Gitter
2076,deeplearning4j,Gitter
0,deeplearning4j,Gitter
425,deeplearning4j,Gitter
1907,deeplearning4j,Gitter
2978,deeplearning4j,Gitter
1907,deeplearning4j,Gitter
2076,deeplearning4j,Gitter
2076,deeplearning4j,Gitter
1304,deeplearning4j,Gitter
0,deeplearning4j,Gitter
2,deeplearning4j,Gitter
2,deeplearning4j,Gitter
19,deeplearning4j,Gitter
122,deeplearning4j,Gitter
19,deeplearning4j,Gitter
19,deeplearning4j,Gitter
6746,deeplearning4j,Gitter
122,deeplearning4j,Gitter
1703,deeplearning4j,Gitter
1703,deeplearning4j,Gitter
91,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
354,deeplearning4j,Gitter
122,deeplearning4j,Gitter
4,deeplearning4j,Gitter
68,deeplearning4j,Gitter
47,deeplearning4j,Gitter
6219,deeplearning4j,Gitter
177,deeplearning4j,Gitter
23,deeplearning4j,Gitter
11890,deeplearning4j,Gitter
371,deeplearning4j,Gitter
13073,deeplearning4j,Gitter
1527,deeplearning4j,Gitter
26,deeplearning4j,Gitter
26,deeplearning4j,Gitter
11785,deeplearning4j,Gitter
1,deeplearning4j,Gitter
18,deeplearning4j,Gitter
261,deeplearning4j,Gitter
11601,deeplearning4j,Gitter
190,deeplearning4j,Gitter
1869,deeplearning4j,Gitter
11885,deeplearning4j,Gitter
1701,deeplearning4j,Gitter
11890,deeplearning4j,Gitter
73,deeplearning4j,Gitter
5,deeplearning4j,Gitter
1869,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
1855,deeplearning4j,Gitter
143,deeplearning4j,Gitter
11270,deeplearning4j,Gitter
772,deeplearning4j,Gitter
19,deeplearning4j,Gitter
44,deeplearning4j,Gitter
763,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
33,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
1326,deeplearning4j,Gitter
1326,deeplearning4j,Gitter
2076,deeplearning4j,Gitter
10699,deeplearning4j,Gitter
402,deeplearning4j,Gitter
620,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
1080,deeplearning4j,Gitter
6080,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
120,deeplearning4j,Gitter
763,deeplearning4j,Gitter
10487,deeplearning4j,Gitter
10487,deeplearning4j,Gitter
10699,deeplearning4j,Gitter
10699,deeplearning4j,Gitter
4946,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
10324,deeplearning4j,Gitter
34,deeplearning4j,Gitter
2,deeplearning4j,Gitter
8,deeplearning4j,Gitter
1,deeplearning4j,Gitter
10383,deeplearning4j,Gitter
803,deeplearning4j,Gitter
5,deeplearning4j,Gitter
1,deeplearning4j,Gitter
10091,deeplearning4j,Gitter
66,deeplearning4j,Gitter
190,deeplearning4j,Gitter
2,deeplearning4j,Gitter
727,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
1053,deeplearning4j,Gitter
320,deeplearning4j,Gitter
171,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
320,deeplearning4j,Gitter
4328,deeplearning4j,Gitter
4328,deeplearning4j,Gitter
9562,deeplearning4j,Gitter
6282,deeplearning4j,Gitter
84,deeplearning4j,Gitter
358,deeplearning4j,Gitter
597,deeplearning4j,Gitter
149,deeplearning4j,Gitter
316,deeplearning4j,Gitter
5060,deeplearning4j,Gitter
1053,deeplearning4j,Gitter
67,deeplearning4j,Gitter
9401,deeplearning4j,Gitter
3603,deeplearning4j,Gitter
727,deeplearning4j,Gitter
1043,deeplearning4j,Gitter
3004,deeplearning4j,Gitter
791,deeplearning4j,Gitter
9197,deeplearning4j,Gitter
64,deeplearning4j,Gitter
65,deeplearning4j,Gitter
111,deeplearning4j,Gitter
619,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
6684,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
1219,deeplearning4j,Gitter
1,deeplearning4j,Gitter
1895,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
1628,deeplearning4j,Gitter
8857,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
1572,deeplearning4j,Gitter
160,deeplearning4j,Gitter
0,deeplearning4j,Gitter
1717,deeplearning4j,Gitter
0,deeplearning4j,Gitter
1,deeplearning4j,Gitter
30,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
3540,deeplearning4j,Gitter
1073,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
19,deeplearning4j,Gitter
19,deeplearning4j,Gitter
19,deeplearning4j,Gitter
8179,deeplearning4j,Gitter
1504,deeplearning4j,Gitter
938,deeplearning4j,Gitter
864,deeplearning4j,Gitter
1895,deeplearning4j,Gitter
6,deeplearning4j,Gitter
6,deeplearning4j,Gitter
6,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
1326,deeplearning4j,Gitter
9562,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
15933,deeplearning4j,Gitter
7871,deeplearning4j,Gitter
8111,deeplearning4j,Gitter
217,deeplearning4j,Gitter
4368,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
243,deeplearning4j,Gitter
25,deeplearning4j,Gitter
2057,deeplearning4j,Gitter
144,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
237,deeplearning4j,Gitter
334,deeplearning4j,Gitter
6996,deeplearning4j,Gitter
334,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
4368,deeplearning4j,Gitter
460,deeplearning4j,Gitter
0,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
1142,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
0,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
62,deeplearning4j,Gitter
8885,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
NA,deeplearning4j,Gitter
5411,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
36,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
1027,deeplearning4j,Gitter
1027,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
1,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
7362,deeplearning4j,Gitter
3264,deeplearning4j,Gitter
